CASE ID,APPLICATIONTYPE,LOANGOAL,REQUESTEDAMOUNT
Application_566509707,New credit,Existing loan takeover,17000.0
Application_566670119,New credit,Existing loan takeover,17750.0
Application_56701139,New credit,Remaining debt home,29000.0
Application_567132779,New credit,Existing loan takeover,26000.0
Application_567712923,New credit,Remaining debt home,8500.0
Application_56810676,Limit raise,Car,0.0
Application_568941744,New credit,Existing loan takeover,20000.0
Application_570083989,New credit,Car,8000.0
Application_570251114,New credit,Car,20000.0
Application_570491119,New credit,Home improvement,12000.0
Application_570561205,New credit,Home improvement,7500.0
Application_571946061,New credit,Unknown,0.0
Application_572077071,New credit,Home improvement,20000.0
Application_572215303,New credit,Car,15000.0
Application_572235489,New credit,Unknown,0.0
Application_5733741,New credit,Existing loan takeover,6000.0
Application_574500271,New credit,Car,17500.0
Application_574722304,New credit,Car,10000.0
Application_575518856,Limit raise,Home improvement,8500.0
Application_575764720,New credit,Car,0.0
Application_575944975,New credit,Tax payments,15000.0
Application_576025779,New credit,Extra spending limit,5000.0
Application_576418583,New credit,Car,10000.0
Application_576893560,New credit,Car,10000.0
Application_577093104,New credit,Motorcycle,5000.0
Application_577250831,Limit raise,Home improvement,23000.0
Application_577274960,New credit,Car,8000.0
Application_577491572,New credit,Unknown,0.0
Application_577740264,New credit,Boat,12000.0
Application_577914761,New credit,Home improvement,25000.0
Application_578270866,New credit,"Other, see explanation",20000.0
Application_578302511,New credit,Home improvement,5000.0
Application_578355590,New credit,Home improvement,7500.0
Application_578480581,New credit,Home improvement,12000.0
Application_579075893,New credit,Existing loan takeover,0.0
Application_579105624,New credit,Not speficied,7000.0
Application_579939266,New credit,Car,15000.0
Application_581105213,New credit,Car,10000.0
Application_581381069,New credit,Motorcycle,10000.0
Application_581438988,New credit,Existing loan takeover,35000.0
Application_581575651,New credit,Home improvement,17500.0
Application_582576974,New credit,"Other, see explanation",5000.0
Application_582885008,New credit,Not speficied,20000.0
Application_583074272,New credit,Home improvement,5000.0
Application_584055749,New credit,Car,5000.0
Application_584542438,Limit raise,Home improvement,35000.0
Application_585037499,New credit,Home improvement,10000.0
Application_586741765,New credit,"Other, see explanation",50000.0
Application_586839753,New credit,Car,5000.0
Application_587715330,New credit,Car,15000.0
Application_588010971,New credit,Car,10000.0
Application_588307494,New credit,Home improvement,20000.0
Application_588418009,New credit,Home improvement,15000.0
Application_588444446,New credit,Existing loan takeover,25000.0
Application_588596495,New credit,Existing loan takeover,15000.0
Application_589032876,New credit,Home improvement,16500.0
Application_589186855,New credit,Home improvement,10000.0
Application_58969776,New credit,Not speficied,10000.0
Application_590059645,New credit,Car,20000.0
Application_590235007,New credit,Unknown,0.0
Application_590572736,New credit,"Other, see explanation",60000.0
Application_590644415,New credit,Existing loan takeover,25000.0
Application_590864422,Limit raise,Home improvement,20000.0
Application_591439695,Limit raise,Home improvement,0.0
Application_591970869,New credit,Unknown,0.0
Application_592253335,New credit,Car,50000.0
Application_592820539,New credit,Car,19000.0
Application_593391703,New credit,Car,15000.0
Application_593445386,New credit,Unknown,0.0
Application_594581112,New credit,Existing loan takeover,44000.0
Application_594885183,New credit,Car,5000.0
Application_594920985,New credit,Car,28000.0
Application_595320620,New credit,Car,6500.0
Application_595631035,New credit,Home improvement,75000.0
Application_59619530,New credit,Existing loan takeover,47300.0
Application_596200989,New credit,Home improvement,5000.0
Application_596202365,New credit,Car,15000.0
Application_596207787,New credit,Existing loan takeover,25100.0
Application_596694536,New credit,Car,5000.0
Application_596761305,New credit,Existing loan takeover,10000.0
Application_59724445,New credit,Existing loan takeover,30000.0
Application_597522926,New credit,Unknown,0.0
Application_597831469,New credit,Car,5000.0
Application_597959320,New credit,Car,15000.0
Application_598384246,New credit,Home improvement,10000.0
Application_598893129,New credit,Car,5000.0
Application_599331567,New credit,Home improvement,15000.0
Application_59935809,New credit,Car,40000.0
Application_599737805,New credit,Car,10000.0
Application_600656470,New credit,Not speficied,7000.0
Application_600788947,New credit,Existing loan takeover,25700.0
Application_600869793,New credit,Home improvement,25000.0
Application_602576566,New credit,Home improvement,20000.0
Application_602726641,New credit,Home improvement,10000.0
Application_602815360,New credit,Existing loan takeover,38800.0
Application_603184043,New credit,Existing loan takeover,10000.0
Application_604003727,New credit,"Other, see explanation",10000.0
Application_604352948,New credit,"Other, see explanation",7500.0
Application_604648984,New credit,Home improvement,7500.0
Application_60598727,New credit,Existing loan takeover,15000.0
Application_606167855,New credit,"Other, see explanation",60000.0
Application_606749031,New credit,Existing loan takeover,25000.0
Application_607018297,New credit,Car,10000.0
Application_607145558,New credit,Home improvement,10000.0
Application_607556337,New credit,Car,8500.0
Application_608649898,New credit,Car,17500.0
Application_608775916,New credit,"Other, see explanation",10000.0
Application_609004415,New credit,Not speficied,5000.0
Application_609109009,New credit,Unknown,0.0
Application_609139308,New credit,Home improvement,20000.0
Application_609719509,New credit,Home improvement,30000.0
Application_610209894,Limit raise,Existing loan takeover,20000.0
Application_610717758,New credit,Car,15000.0
Application_610960768,New credit,Existing loan takeover,40000.0
Application_613703128,New credit,Car,0.0
Application_613891711,New credit,Car,10000.0
Application_614171406,New credit,"Other, see explanation",5000.0
Application_614334599,New credit,Existing loan takeover,6500.0
Application_614810920,New credit,"Other, see explanation",15000.0
Application_614870883,New credit,Car,5000.0
Application_615780650,New credit,Existing loan takeover,6000.0
Application_61580238,New credit,Existing loan takeover,45000.0
Application_615870526,New credit,Existing loan takeover,50000.0
Application_616644670,New credit,Unknown,0.0
Application_616910723,New credit,Extra spending limit,5000.0
Application_617577405,New credit,Not speficied,46000.0
Application_619152743,New credit,Car,7000.0
Application_619220322,New credit,"Other, see explanation",10000.0
Application_619754126,New credit,Existing loan takeover,17500.0
Application_620461250,Limit raise,Car,26000.0
Application_620584761,New credit,Car,12000.0
Application_620755403,New credit,Existing loan takeover,5000.0
Application_621477569,New credit,Home improvement,5000.0
Application_621694962,New credit,Home improvement,15000.0
Application_622218475,New credit,Existing loan takeover,20000.0
Application_62222822,New credit,Existing loan takeover,5000.0
Application_622417263,New credit,Existing loan takeover,19500.0
Application_623112993,New credit,Home improvement,30000.0
Application_624007600,Limit raise,Home improvement,46500.0
Application_624108697,New credit,Home improvement,25000.0
Application_625766442,New credit,Car,12500.0
Application_625865403,New credit,Existing loan takeover,7000.0
Application_62646212,New credit,Not speficied,20000.0
Application_626689908,New credit,Home improvement,7000.0
Application_626786321,New credit,Existing loan takeover,55000.0
Application_626804169,New credit,Existing loan takeover,25000.0
Application_626843998,New credit,Existing loan takeover,10000.0
Application_626860017,New credit,Existing loan takeover,13900.0
Application_626884278,New credit,Remaining debt home,35000.0
Application_62717154,New credit,Home improvement,30000.0
Application_627402640,New credit,Home improvement,10000.0
Application_62877167,New credit,Home improvement,5500.0
Application_628812952,New credit,Home improvement,50000.0
Application_628825355,New credit,Home improvement,5000.0
Application_629086442,New credit,Car,0.0
Application_629209168,New credit,Home improvement,6000.0
Application_629548635,New credit,Car,5000.0
Application_630399184,New credit,Existing loan takeover,50000.0
Application_63052199,New credit,"Other, see explanation",35000.0
Application_630621633,Limit raise,Home improvement,7500.0
Application_630639256,New credit,Remaining debt home,16000.0
Application_631881241,New credit,Existing loan takeover,0.0
Application_631926508,New credit,Unknown,0.0
Application_632112558,Limit raise,Car,0.0
Application_632417971,New credit,Home improvement,25000.0
Application_632567869,New credit,Existing loan takeover,10500.0
Application_6328980,New credit,Car,15300.0
Application_635180652,New credit,"Other, see explanation",20000.0
Application_635576510,New credit,"Other, see explanation",8000.0
Application_635829958,New credit,Car,18000.0
Application_635899102,Limit raise,Home improvement,15000.0
Application_635961265,New credit,Home improvement,45000.0
Application_636319338,New credit,Not speficied,10000.0
Application_636639108,New credit,Existing loan takeover,15000.0
Application_637769578,New credit,Remaining debt home,21000.0
Application_638063982,New credit,Car,20000.0
Application_638199657,New credit,Remaining debt home,12000.0
Application_639390078,New credit,Existing loan takeover,16700.0
Application_63947631,New credit,Remaining debt home,20000.0
Application_639747826,New credit,Car,25000.0
Application_640391905,New credit,Not speficied,25000.0
Application_64097049,New credit,Not speficied,7000.0
Application_641302579,New credit,Car,12000.0
Application_641412341,New credit,Remaining debt home,30000.0
Application_641443562,New credit,Not speficied,20000.0
Application_64154351,New credit,Car,11000.0
Application_641742813,New credit,Car,10000.0
Application_641759919,New credit,Home improvement,40000.0
Application_642215736,New credit,Unknown,0.0
Application_642414072,New credit,Remaining debt home,12500.0
Application_642781969,Limit raise,"Other, see explanation",35000.0
Application_642840882,New credit,Home improvement,5000.0
Application_643238237,New credit,Home improvement,20000.0
Application_644804836,New credit,Home improvement,6000.0
Application_644972978,New credit,Home improvement,30000.0
Application_645196418,New credit,Unknown,0.0
Application_645533161,New credit,Existing loan takeover,13665.0
Application_645828402,New credit,Existing loan takeover,40000.0
Application_646513699,New credit,Home improvement,17500.0
Application_646585496,New credit,Existing loan takeover,25000.0
Application_646842913,New credit,Home improvement,10000.0
Application_64710253,New credit,Car,5000.0
Application_647190946,New credit,Car,68000.0
Application_647413273,New credit,Car,20000.0
Application_647705656,New credit,Existing loan takeover,35000.0
Application_64771754,New credit,Car,7000.0
Application_648063719,New credit,Car,20000.0
Application_648322991,New credit,Unknown,0.0
Application_649242925,New credit,Home improvement,50000.0
Application_649659347,New credit,Unknown,0.0
Application_650036394,New credit,Car,5000.0
Application_650269997,New credit,"Other, see explanation",30000.0
Application_65199173,New credit,"Other, see explanation",5000.0
Application_652192276,New credit,Car,10000.0
Application_653391914,New credit,Home improvement,5000.0
Application_65350051,New credit,Unknown,0.0
Application_653567105,New credit,Home improvement,5000.0
Application_653726659,New credit,Home improvement,10000.0
Application_65402694,Limit raise,Car,15000.0
Application_654096412,New credit,"Other, see explanation",20000.0
Application_655449819,New credit,Existing loan takeover,5500.0
Application_655711151,New credit,Car,12500.0
Application_655725302,New credit,Existing loan takeover,27500.0
Application_655765028,New credit,Existing loan takeover,7000.0
Application_656598972,New credit,Home improvement,35000.0
Application_656601025,New credit,Home improvement,5000.0
Application_657029746,New credit,Home improvement,5000.0
Application_65717423,New credit,Home improvement,12000.0
Application_657789125,New credit,Unknown,0.0
Application_65790749,New credit,Boat,10000.0
Application_658640561,New credit,Not speficied,5000.0
Application_659115405,New credit,Remaining debt home,7500.0
Application_659438407,New credit,Car,15000.0
Application_659573040,New credit,Car,10000.0
Application_659619524,New credit,Car,5000.0
Application_659749681,New credit,Existing loan takeover,7500.0
Application_660516532,New credit,Existing loan takeover,10000.0
Application_660719254,New credit,Home improvement,15000.0
Application_661026251,New credit,Home improvement,45000.0
Application_661194677,New credit,Car,7000.0
Application_661370338,New credit,Existing loan takeover,12500.0
Application_66205282,New credit,Home improvement,5000.0
Application_662386389,New credit,Tax payments,6000.0
Application_662488947,New credit,Car,18000.0
Application_662659972,New credit,Not speficied,5000.0
Application_662896680,New credit,Existing loan takeover,5000.0
Application_663134091,New credit,"Other, see explanation",15000.0
Application_663509716,New credit,Unknown,0.0
Application_663815178,Limit raise,Car,10000.0
Application_663896719,New credit,"Other, see explanation",33000.0
Application_664361440,New credit,Car,36000.0
Application_664546001,New credit,Unknown,15000.0
Application_664700159,New credit,Home improvement,15000.0
Application_665113574,Limit raise,Home improvement,0.0
Application_665122636,New credit,Existing loan takeover,70000.0
Application_665435950,Limit raise,Unknown,0.0
Application_665788470,New credit,Home improvement,30000.0
Application_66593560,New credit,Home improvement,18500.0
Application_665947856,New credit,Home improvement,40000.0
Application_667158687,New credit,Car,8500.0
Application_668326847,New credit,Car,10000.0
Application_668429599,New credit,Existing loan takeover,10000.0
Application_668695663,New credit,Home improvement,15000.0
Application_668926292,New credit,Existing loan takeover,22000.0
Application_668992760,New credit,Car,7000.0
Application_669204018,New credit,"Other, see explanation",20000.0
Application_669686892,New credit,Car,5000.0
Application_669719234,New credit,Remaining debt home,25000.0
Application_66988012,New credit,Unknown,0.0
Application_670113395,Limit raise,Extra spending limit,38000.0
Application_670720408,New credit,"Other, see explanation",29300.0
Application_670767920,New credit,Existing loan takeover,48500.0
Application_671491370,Limit raise,Existing loan takeover,6000.0
Application_671678776,New credit,Car,15000.0
Application_673530624,New credit,Existing loan takeover,23100.0
Application_673882381,New credit,Car,18000.0
Application_675216858,New credit,Home improvement,5000.0
Application_675832917,New credit,Existing loan takeover,5000.0
Application_676547780,New credit,Unknown,0.0
Application_676699598,New credit,"Other, see explanation",21000.0
Application_676856881,New credit,Existing loan takeover,10250.0
Application_677195292,New credit,Home improvement,7000.0
Application_677442195,New credit,Car,5000.0
Application_677898656,Limit raise,Home improvement,15000.0
Application_677929265,New credit,Car,25000.0
Application_67839860,Limit raise,Existing loan takeover,22000.0
Application_678634348,New credit,Existing loan takeover,60000.0
Application_678831209,New credit,Existing loan takeover,15000.0
Application_679213007,New credit,Car,27500.0
Application_680158113,Limit raise,Car,20000.0
Application_680162255,New credit,Home improvement,5000.0
Application_680438590,New credit,Unknown,0.0
Application_681292905,New credit,"Other, see explanation",6000.0
Application_681341983,New credit,Existing loan takeover,30000.0
Application_68144453,New credit,Existing loan takeover,11000.0
Application_681495041,New credit,Home improvement,12000.0
Application_681547497,New credit,Car,25000.0
Application_682126266,New credit,Home improvement,75000.0
Application_682303472,New credit,Car,15000.0
Application_682863745,New credit,Car,8000.0
Application_683270258,Limit raise,Home improvement,7000.0
Application_68371585,New credit,Not speficied,5000.0
Application_685193659,New credit,Home improvement,5000.0
Application_685306276,New credit,Car,8000.0
Application_685521212,Limit raise,Extra spending limit,17500.0
Application_685892956,New credit,Car,12000.0
Application_68620955,New credit,Car,50000.0
Application_686843208,New credit,Home improvement,20000.0
Application_686928215,New credit,Home improvement,5000.0
Application_68806956,New credit,"Other, see explanation",5000.0
Application_688635345,New credit,Car,9300.0
Application_688832703,New credit,"Other, see explanation",25000.0
Application_689986307,New credit,Car,7000.0
Application_69021181,New credit,"Other, see explanation",7000.0
Application_690569623,New credit,Unknown,19400.0
Application_690820047,New credit,Home improvement,27500.0
Application_691231975,New credit,"Other, see explanation",50000.0
Application_692407528,New credit,Home improvement,15000.0
Application_692524901,New credit,Car,7000.0
Application_692585281,Limit raise,Caravan / Camper,7500.0
Application_692802646,New credit,Unknown,0.0
Application_693133202,Limit raise,Car,15000.0
Application_694484642,New credit,Existing loan takeover,35000.0
Application_6945668,New credit,Home improvement,15000.0
Application_695381096,New credit,Home improvement,7500.0
Application_697223870,New credit,Boat,30000.0
Application_698381539,New credit,Car,15000.0
Application_698385238,New credit,Home improvement,25000.0
Application_699005200,New credit,Existing loan takeover,15000.0
Application_699037232,New credit,Car,14000.0
Application_699052493,Limit raise,Existing loan takeover,19000.0
Application_69914728,New credit,Home improvement,35000.0
Application_700306928,Limit raise,"Other, see explanation",27500.0
Application_700727122,New credit,"Other, see explanation",15000.0
Application_701514059,New credit,Car,90000.0
Application_701858736,New credit,Car,13000.0
Application_702279948,New credit,Car,31500.0
Application_702356488,Limit raise,Unknown,20000.0
Application_702518958,New credit,Home improvement,18000.0
Application_702652323,New credit,Existing loan takeover,11500.0
Application_702903601,New credit,Home improvement,15000.0
Application_703030018,New credit,Car,5000.0
Application_703707186,Limit raise,Home improvement,28000.0
Application_704796256,New credit,Home improvement,6000.0
Application_705095012,New credit,Extra spending limit,0.0
Application_705435809,New credit,Car,28800.0
Application_705518904,New credit,Unknown,0.0
Application_705785728,New credit,Car,7000.0
Application_706002335,New credit,Home improvement,5000.0
Application_70606235,New credit,Car,12500.0
Application_706548641,New credit,Home improvement,5000.0
Application_70752848,New credit,Not speficied,50000.0
Application_708068055,New credit,Existing loan takeover,6000.0
Application_708284776,New credit,Car,5000.0
Application_708961211,New credit,Home improvement,10000.0
Application_709688339,New credit,Home improvement,16000.0
Application_709842917,New credit,Car,15000.0
Application_709929024,New credit,Car,5000.0
Application_711468190,New credit,Home improvement,6000.0
Application_71172761,New credit,Car,14000.0
Application_711817090,New credit,Unknown,6000.0
Application_711825360,New credit,Car,5000.0
Application_712257544,New credit,Home improvement,22000.0
Application_712650904,New credit,Home improvement,15000.0
Application_712864514,New credit,Remaining debt home,22600.0
Application_713221754,Limit raise,Tax payments,17000.0
Application_713358786,New credit,Unknown,0.0
Application_713888323,New credit,Existing loan takeover,33000.0
Application_713934901,New credit,Car,5000.0
Application_71441261,New credit,Car,5500.0
Application_714735427,New credit,Car,10000.0
Application_714768274,New credit,Car,8000.0
Application_714771041,Limit raise,Car,0.0
Application_714861923,New credit,Home improvement,15000.0
Application_71508464,New credit,Car,17000.0
Application_715313863,New credit,Home improvement,15000.0
Application_717362117,New credit,Existing loan takeover,15000.0
Application_71751395,New credit,Car,11000.0
Application_717602014,New credit,Existing loan takeover,10000.0
Application_718036686,Limit raise,Unknown,0.0
Application_718038013,New credit,Car,15250.0
Application_718339009,New credit,Car,50000.0
Application_718602557,New credit,Home improvement,5000.0
Application_718791,New credit,Caravan / Camper,25001.0
Application_71938863,New credit,Car,10000.0
Application_719403172,New credit,Home improvement,15000.0
Application_720027679,New credit,Car,8000.0
Application_720568545,New credit,Home improvement,35000.0
Application_721267553,New credit,Home improvement,5000.0
Application_721340692,New credit,Home improvement,5000.0
Application_721883805,New credit,Unknown,8000.0
Application_722365864,New credit,Existing loan takeover,15800.0
Application_722472932,New credit,Unknown,0.0
Application_722729820,New credit,Car,12900.0
Application_722753168,New credit,"Other, see explanation",15000.0
Application_722948242,New credit,Existing loan takeover,18000.0
Application_723241546,New credit,Car,5000.0
Application_723628117,New credit,"Other, see explanation",31000.0
Application_723970393,New credit,Unknown,0.0
Application_7240047,Limit raise,"Other, see explanation",8800.0
Application_724017823,Limit raise,Home improvement,10000.0
Application_724249522,New credit,Car,55000.0
Application_724450804,New credit,Unknown,0.0
Application_724935267,New credit,Home improvement,10000.0
Application_725147343,New credit,Home improvement,50000.0
Application_725209798,New credit,Remaining debt home,30000.0
Application_726080078,Limit raise,Home improvement,21000.0
Application_72640424,New credit,Home improvement,5000.0
Application_726405167,New credit,Car,35000.0
Application_726893387,New credit,"Other, see explanation",15000.0
Application_727579164,New credit,Existing loan takeover,38000.0
Application_72788143,New credit,Home improvement,25000.0
Application_728062194,New credit,Not speficied,42500.0
Application_72824563,New credit,Unknown,0.0
Application_728468718,New credit,Car,15000.0
Application_728981441,New credit,Home improvement,0.0
Application_729207835,New credit,Car,12000.0
Application_729416061,Limit raise,"Other, see explanation",25000.0
Application_729697673,New credit,Car,18000.0
Application_730317145,New credit,"Other, see explanation",20000.0
Application_731298327,New credit,"Other, see explanation",5000.0
Application_731999486,New credit,"Other, see explanation",12500.0
Application_732940002,New credit,"Other, see explanation",5000.0
Application_733183304,New credit,"Other, see explanation",45000.0
Application_733314763,New credit,Tax payments,5000.0
Application_733420946,New credit,Existing loan takeover,25000.0
Application_733703684,New credit,Car,25000.0
Application_734009956,New credit,Car,25000.0
Application_734180852,New credit,Unknown,0.0
Application_734625358,New credit,Car,32000.0
Application_734821071,New credit,Car,0.0
Application_73539002,New credit,Existing loan takeover,21000.0
Application_735419817,New credit,Not speficied,5000.0
Application_735592901,New credit,Unknown,0.0
Application_736709793,New credit,Car,18000.0
Application_737117547,New credit,Car,5000.0
Application_737223637,New credit,Home improvement,22000.0
Application_737436686,New credit,"Other, see explanation",20000.0
Application_737514305,New credit,Home improvement,20000.0
Application_737625742,New credit,Existing loan takeover,20000.0
Application_737907794,New credit,Unknown,0.0
Application_737971971,New credit,Car,5000.0
Application_738518528,New credit,Car,16500.0
Application_739582920,New credit,Existing loan takeover,22000.0
Application_740179837,New credit,Existing loan takeover,7000.0
Application_740190804,New credit,Car,16500.0
Application_740771533,New credit,Home improvement,15000.0
Application_740984735,New credit,"Other, see explanation",20000.0
Application_741039245,New credit,Car,7500.0
Application_741191887,New credit,Home improvement,17000.0
Application_741297598,New credit,Existing loan takeover,5000.0
Application_742161523,New credit,Car,15000.0
Application_742400293,New credit,Car,5000.0
Application_742517136,New credit,Not speficied,25000.0
Application_74265765,New credit,Home improvement,30000.0
Application_743052720,New credit,Not speficied,25500.0
Application_743333113,New credit,"Other, see explanation",50000.0
Application_744196955,New credit,Car,5000.0
Application_744357049,New credit,Unknown,0.0
Application_74441301,New credit,Car,5500.0
Application_744566612,New credit,Car,7000.0
Application_744616597,Limit raise,Car,7000.0
Application_745284550,New credit,Home improvement,12500.0
Application_745446561,Limit raise,Unknown,0.0
Application_746068427,Limit raise,Home improvement,15500.0
Application_746588446,New credit,Car,15000.0
Application_746672835,Limit raise,Car,20000.0
Application_747784121,New credit,Unknown,0.0
Application_748339160,New credit,Car,5000.0
Application_748388031,New credit,Existing loan takeover,32000.0
Application_748474109,New credit,Unknown,6000.0
Application_748616383,Limit raise,"Other, see explanation",22500.0
Application_74867820,New credit,Home improvement,6000.0
Application_74910338,New credit,Home improvement,20000.0
Application_750239463,New credit,Not speficied,8200.0
Application_750561726,New credit,Unknown,15000.0
Application_751982610,New credit,Car,20000.0
Application_752373732,New credit,"Other, see explanation",7000.0
Application_75253019,New credit,Car,18000.0
Application_752659004,New credit,Car,6000.0
Application_753503152,New credit,Not speficied,5000.0
Application_753585685,New credit,Car,6500.0
Application_753708271,New credit,"Other, see explanation",15000.0
Application_753765096,New credit,Car,30000.0
Application_754442079,New credit,Car,5000.0
Application_754663727,New credit,"Other, see explanation",7000.0
Application_755627867,New credit,Not speficied,20000.0
Application_755691679,New credit,Car,15000.0
Application_755792508,New credit,Remaining debt home,10000.0
Application_756221319,New credit,Home improvement,15000.0
Application_756770333,New credit,"Other, see explanation",13000.0
Application_757083144,Limit raise,Car,23000.0
Application_757178253,New credit,Existing loan takeover,34500.0
Application_757237317,New credit,Home improvement,6000.0
Application_757646967,Limit raise,Car,0.0
Application_758219008,New credit,Existing loan takeover,15000.0
Application_758636411,Limit raise,"Other, see explanation",25000.0
Application_75877971,New credit,Home improvement,5000.0
Application_758918787,New credit,"Other, see explanation",50000.0
Application_759241232,New credit,Extra spending limit,5000.0
Application_759565031,New credit,Car,10000.0
Application_759966350,Limit raise,Car,8000.0
Application_760550782,New credit,Car,28000.0
Application_76083190,New credit,Not speficied,26000.0
Application_761367685,New credit,Caravan / Camper,15000.0
Application_761503872,New credit,Existing loan takeover,8000.0
Application_762424366,New credit,Home improvement,10000.0
Application_762463507,New credit,Unknown,0.0
Application_762767846,New credit,Existing loan takeover,25000.0
Application_762858714,Limit raise,Car,18000.0
Application_762931020,New credit,Existing loan takeover,35000.0
Application_763148659,New credit,Home improvement,15000.0
Application_763224154,New credit,"Other, see explanation",10000.0
Application_763357179,New credit,Existing loan takeover,16200.0
Application_763359560,New credit,Car,5000.0
Application_763551682,New credit,Car,26000.0
Application_763648038,New credit,Home improvement,15000.0
Application_763847627,New credit,Car,31500.0
Application_765838125,New credit,Car,24500.0
Application_767228671,New credit,Not speficied,5000.0
Application_767342168,New credit,Home improvement,75000.0
Application_767475240,New credit,Existing loan takeover,15400.0
Application_767619670,New credit,Existing loan takeover,10000.0
Application_76767926,New credit,Car,7500.0
Application_767764149,Limit raise,Home improvement,14500.0
Application_76792437,New credit,Home improvement,5000.0
Application_768017387,New credit,Car,8500.0
Application_768333251,New credit,Existing loan takeover,32500.0
Application_769217696,New credit,Home improvement,29000.0
Application_769436216,New credit,Extra spending limit,5000.0
Application_769473490,Limit raise,"Other, see explanation",0.0
Application_769606576,Limit raise,"Other, see explanation",7500.0
Application_770279826,New credit,Existing loan takeover,30000.0
Application_770399614,New credit,Home improvement,25000.0
Application_770608182,New credit,"Other, see explanation",6000.0
Application_77126964,New credit,Existing loan takeover,20000.0
Application_771286338,New credit,Home improvement,25000.0
Application_771960759,New credit,"Other, see explanation",7500.0
Application_772130537,New credit,Car,5500.0
Application_774171312,New credit,Car,6500.0
Application_774225883,New credit,Existing loan takeover,15000.0
Application_774349926,New credit,Unknown,0.0
Application_774441889,New credit,Remaining debt home,25000.0
Application_774787486,New credit,Home improvement,10000.0
Application_774833086,New credit,Home improvement,12500.0
Application_775027494,New credit,Car,5000.0
Application_775396942,New credit,Car,5000.0
Application_775689800,New credit,"Other, see explanation",21000.0
Application_776125012,New credit,Caravan / Camper,0.0
Application_776477117,New credit,Car,15600.0
Application_776628255,Limit raise,Home improvement,20000.0
Application_776906675,New credit,Home improvement,20000.0
Application_777125023,New credit,Car,18500.0
Application_777336393,New credit,Existing loan takeover,56800.0
Application_77752533,New credit,Existing loan takeover,22500.0
Application_777623052,New credit,Unknown,0.0
Application_777962826,New credit,"Other, see explanation",15000.0
Application_778384326,New credit,Remaining debt home,30700.0
Application_778393530,New credit,Car,5000.0
Application_778555928,New credit,Car,5000.0
Application_78032372,New credit,Car,12000.0
Application_780495844,New credit,Car,15000.0
Application_78052092,New credit,"Other, see explanation",40000.0
Application_781155845,New credit,Motorcycle,5000.0
Application_781287190,New credit,Car,10000.0
Application_782253363,New credit,Existing loan takeover,52500.0
Application_783257787,Limit raise,Home improvement,20000.0
Application_783607771,New credit,Home improvement,14500.0
Application_784275418,New credit,"Other, see explanation",5000.0
Application_785158436,Limit raise,Unknown,0.0
Application_785827466,New credit,Car,38000.0
Application_785925974,New credit,Unknown,0.0
Application_786613787,New credit,Home improvement,15000.0
Application_787459470,New credit,Car,5000.0
Application_787803884,New credit,Home improvement,12000.0
Application_788242505,New credit,Not speficied,15000.0
Application_788568078,New credit,Unknown,0.0
Application_78867594,New credit,Car,10000.0
Application_788992386,New credit,Existing loan takeover,10000.0
Application_78920888,New credit,Car,5000.0
Application_790153003,Limit raise,Unknown,0.0
Application_790167194,New credit,Existing loan takeover,8000.0
Application_790331021,New credit,Extra spending limit,15000.0
Application_790630836,New credit,"Other, see explanation",15000.0
Application_790844663,New credit,Home improvement,5000.0
Application_791095088,New credit,Home improvement,15000.0
Application_791953519,New credit,Extra spending limit,10000.0
Application_791977732,New credit,"Other, see explanation",5000.0
Application_792937603,New credit,Car,16000.0
Application_793341768,New credit,Existing loan takeover,25000.0
Application_7934432,New credit,Car,6000.0
Application_794154692,New credit,Car,5000.0
Application_794323532,New credit,Car,5000.0
Application_794538372,New credit,Remaining debt home,40700.0
Application_794561004,New credit,Existing loan takeover,8200.0
Application_794898141,New credit,"Other, see explanation",20000.0
Application_794976174,New credit,Existing loan takeover,25000.0
Application_795283356,New credit,Car,13500.0
Application_795526115,New credit,Home improvement,16500.0
Application_798354589,New credit,Car,23000.0
Application_798560603,New credit,Unknown,15000.0
Application_799026640,New credit,Not speficied,50000.0
Application_799038872,New credit,Existing loan takeover,25000.0
Application_799442244,New credit,Car,6000.0
Application_799931863,New credit,Extra spending limit,15000.0
Application_800246704,Limit raise,Home improvement,55000.0
Application_800651640,New credit,Extra spending limit,5000.0
Application_801069570,New credit,Car,20000.0
Application_801388233,New credit,Home improvement,10000.0
Application_801477852,New credit,Car,26500.0
Application_803879893,Limit raise,Home improvement,10000.0
Application_804571961,New credit,Caravan / Camper,7500.0
Application_806179171,New credit,Car,15000.0
Application_806234153,New credit,Remaining debt home,19500.0
Application_806358684,Limit raise,Car,17000.0
Application_806612966,Limit raise,Extra spending limit,15000.0
Application_806877258,New credit,Home improvement,9000.0
Application_807916303,New credit,Car,12000.0
Application_80850284,New credit,Existing loan takeover,5000.0
Application_808763753,New credit,Remaining debt home,20000.0
Application_809042310,New credit,"Other, see explanation",5000.0
Application_809612889,New credit,Motorcycle,5000.0
Application_809632541,Limit raise,Home improvement,12500.0
Application_810709994,New credit,Car,16500.0
Application_810760532,New credit,Existing loan takeover,10000.0
Application_810820593,New credit,"Other, see explanation",35000.0
Application_810855027,New credit,Extra spending limit,30000.0
Application_811417218,New credit,Car,22000.0
Application_811715817,Limit raise,"Other, see explanation",10000.0
Application_812506944,New credit,Home improvement,5000.0
Application_812842800,New credit,Home improvement,5000.0
Application_813307149,New credit,Existing loan takeover,65000.0
